sha,authorM,comments,merged
4a5ceab50866b8d1bb8c1471c0179f9eabeb31c2,neu,neu,False
14e4ed1951cb09836f46952a6fd8015227af2524,neu,neu,True
4dbc003281ace0385c007274ef5c48146a876fba,neu,neu,True
90c5b0e208958c22f007c3f68406fcad7bbf6b02,neu,neu,False
f5bafcca11add9e3922f2b3edfada27630dfb6f7,neu,pos,True
683e17104bcb4abd40d833b6840986435f444b67,neu,neu,False
42b3c5b69cac408ccacff39b0a9e096fd86c31e4,neu,neu,False
87d564fff2909da04286e1c82b975793c4887ad4,neu,neu,True
742d599b7981e67f07303d17245fe24b5ce75fc1,neu,pos,True
966bd0d7125104623ffd38b32ec4cf403da0113d,neu,neu,False
70a62e381e3239095708853cfc1ab837d1b0cf1e,neu,pos,True
481c26b7bbeea3d375e7881f69534723767dd1f4,neu,neu,False
ffd66a25d755cdfe0c2e1e0c00506210482792d2,neu,neu,False
558439b2060e1c33a4eaca723ea6c0c60005bf92,neu,neu,False
91cfec0f15dfb28986042584fdcc7c6548a771a2,neu,pos,True
4140f1279a7bc30d6d83de2f6dec404699091779,neu,neu,False
e94800d43224e8cb216194775ddeb8f36960f9ba,neu,pos,True
003a89ed46b660ccde6d40c057e466e4a4d5f207,neu,neu,False
ea94cdf86932c39c69420c5980d0a6e7405902dd,neu,neu,False
39b867c89e0adf46b9e0d8ec7c285df80deed6df,neu,neu,True
de41f75feeba2d36a669c7336ee08770f7735f18,neu,neu,False
c6d2e74fc23f5b8c004a74c011d297976ee41dc5,neu,pos,True
3366f1bcf7369e65fa2bf3d46bacf82ecc19d63f,neu,neu,True
a9d5316ab0ab1e5c73519515c252e4c13997ea7d,neu,neu,False
14d5a01f105b24fd980cbe18254e41851fe1b750,neu,neu,False
4759134d5e8e8ff9ea8dd3c282fba193fa1b1d43,neu,neu,False
818a6b6bf2cecdba005ce238f92821a8dc445338,neu,pos,True
eb2b9d6fd4a13db7c05bbb617879622ff751b3c2,neu,pos,True
5a7637c42111e692d1da9191810c324d3f9c050f,neu,neu,False
b9ff3b4dfc57b217866b94034c71c3414da1f6dc,neu,neu,True
8f5ff491e68175ed7aa5653f530f1357f33d22e9,neu,neu,False
b36b168ad63a9282aa1ff625e5cdc1a251e04b99,neu,neu,True
94d69063d99f19b410dcd60ceb0c96bd2cf47e7a,neu,neu,True
da5209dc5fae7a726004a224927cf19713d752fc,neu,neu,False
dc8af4612e3dbbdf6abca780071a25cc29ddcf4d,neu,neu,False
b98e70c7d98d751950aaeee270fa3ec0a0bc2ee3,neu,pos,True
1eb415cf2f8f1250579e3a9b4294484c8eb4f6c1,neu,pos,True
a6be32da5848a760164a6b02834526c3eec062a0,neu,neu,True
abdf4350e5cf9bcbe72a2f2c6b5c2c863e051783,neu,neu,False
e912cd66436cde493a881b30935d9e4efe5b5916,neu,pos,True
29ba048104aefd5d1c3ba4c093342be2c554229f,neu,neu,False
c6fa5f896c8465b0f2c6c851b8d379324569370d,neu,pos,True
1e404ea55bcca7e5449dbc9a288390d501112db5,neu,neu,True
717d4db3f1f334e6b33b196e7af60d1167d54edc,neu,pos,True
a0ea18a89ac03eed5fbf05b14231dc163537ab35,neu,pos,True
2d794a7ca14f63b275b3bc03d5b7d29cf972d60f,neu,neu,True
3a03b70b5fb2ded66fe7a43f5fafbfacb3d25bb5,neu,pos,True
d8dd299d7bd76fbfa8c95970905b32cb80307b34,neu,pos,True
49a449981ff9a7f1897f998c1e3c8f3a9750049a,neu,neu,False
6a0888387d04bcb1dd0ccb63442fb0282973d493,neu,pos,True
49dff92ba80ebf919c890f84f1e4a843e1334619,neu,pos,True
041859991498de282a0c4c8f17aaf077a8b5cac5,neu,neu,False
0f9b9d4adb741c9dbf51830f37f1a80f7e3cac93,neu,neu,False
f33a1a7e043bde1167c7b9d49b602e86e6b4adbf,neu,pos,True
1775fb50b5287a8ed2965c134e2fdf83942434ad,neu,neu,True
a6f8dd3d1547c25e7035074af20f179c254283b0,neu,neu,False
596c62b01eec4ef437ab134a4389fe50365d7320,neu,neu,True
5ff2d256fc62864f51a183e84d360274c0b0f164,neu,neu,False
525eabe6374a0d213cecc54e0cad1de537ecfbf0,neu,pos,True
7a0addbe32320b690d7a452628ad87f1050e73d3,neu,neu,False
9d57767c979123cb31313304f453609b0658c6df,neu,neu,False
71c5ccec1b04649c26b7fa510b1cc6b811cb3fb9,neu,pos,True
6b7ebbb6608e14326959f9f6cdd290dc3a4454ed,neu,neu,True
6443e119771767f0fc7cd8ca88bc1f8a23053ef9,neu,neu,True
789586da5953ba8058bb5c0986e78569d66f27ba,neu,neu,True
9ae4a6da39b15aaeb53ae9925d076fe4fe38f0a5,neu,neu,False
997e230c0ec891e229d64a9face359034182c7fc,neu,neu,False
fa5c81a5c49b526e649c284720a8d9205b47a45f,neu,neu,True
9f6e76bf1c12292532fca5ab27b538783c28574b,neu,neu,True
638782c3db170ea4431f61dc74ebb55c20ae8719,neu,neu,True
fac979c2292d9f08641d851bd54d2863670c5295,neu,pos,True
a488fe5ca82de4ae820125f2237f05ec96c47ad0,neu,neu,True
99a2475d80944b442bb791adc224ae4445254d6a,neu,neu,False
d6153b30f7cbc4cd1e7a94ea689c7ea35912ed15,neu,neu,False
f148533d88865c6d10603bef58e5d611d3fb6d8e,neu,neu,False
28d94197dd43cc75ec0a8f68ebbde5bb37edf47d,neu,neu,False
0c4265e3405c4db654b3336da74eb5dac7988c13,neu,pos,True
cca7ebc3ce2ed79fd3950dba0e551be0a5f22748,neu,pos,True
4df531fc25ef399bd17f37b7f00242af2980b9fb,pos,pos,True
535b4a8dad8e1a71fc6c8b84488a8eb91ff15079,neu,neu,False
b1946e4725f2e3ae029dfbd8da0ac53cb67d780f,neu,neu,False
8ef46ed2625b86235ab30e17465cebae83b6a991,neu,neu,False
b9f358de8dd18348303777263886fd34605c073b,neu,neg,False
5a1420b7205f3f94768133be9318e37a9ac2c4e0,neu,pos,True
92c337767c5acc7814b490575566af13941068cc,neu,pos,True
db7bcc5825468dc41d417a808b48ed4706356ae1,neu,neu,False
fa8e91ba3e00be3f1505fe562d6f16f418a23df6,neu,neu,False
a12c5785758f6184228b4c72042491a224f89994,neu,pos,True
2c3111a3854be9ae4a0d0ce4af2cab45f9be1acf,neu,pos,True
e97e4bc5208e88bc95e02b81f2d923a8ad880ded,neu,pos,True
6ae0ef70cff57a8c2216b8309c3fe0c15b65b61f,neu,pos,True
8bab6a641c7f15c854042dd870a93235abddadfc,neu,neu,False
82d4b5dc2bcd2a4930f11a8c0d07d1fa562cb38b,neu,neu,False
471a91d18575d2e7686a240029536dd8514ab8c0,neu,neu,False
493ad2a8e8290633fccb0fbb173611ece28680b0,neu,neu,True
1a0e853b046cfbdf519cc735bedd084d247cf1e6,neu,neu,False
22a7cc3fa121aa6bf25c788fa9492bf7ac110687,neu,pos,True
9fd8df448258bff575f0521762611acb0eb7efde,neu,neu,False
51f3c245a44eaa7a6ecf1aa6bfe364f86369c277,neu,neu,False
9b86341a2e91a3c097b802fba0f8adb7b76aba5e,neu,pos,True
89d4e231394be7a7d2341e5a0e96d1c85be79c99,neu,neu,False
4f1bf9ba0579b85826f9f61409b576f3031469cd,neu,neu,True
ad48b2a2a8138d8e1736929a13450993602395ad,neu,neu,True
a39f3ef9a7300a39e89aca87be9a87d2646159d4,neu,neu,True
838663bf59414aae1021431c44e9553b38b08978,neu,neu,False
bce24daa65647c6d53e029303afb3c80453705fd,neu,neu,True
74bc8deed31dcace2284550bc9fc3f60de385212,neu,neu,False
9bc53329deced843e2dfb58387ace6e8dd741ddd,neu,neu,False
11677616bf016e455d0b13652985c53aa42f848e,neu,neu,False
83b09677075ac23286992f3f78499d91810af9fe,neu,neu,False
853805bdd4e3bb7424ac88045547a16ec12aef4d,neu,pos,True
9f893a284cf3ab290aa59289347a5c65f3a32590,neu,neu,False
32c15c0730a4a870581aa9a641296f873e574fe7,neu,neu,True
fc733e76f4edc2dfe166e5f699e3af876125f080,neu,pos,True
2f564b831de8d6a0829d420987f2df86f11fe4dc,neu,neu,True
dc542424705eece43491cd7d836c77cdc926ba62,neu,neu,False
509868761f7f0c8389b31d8ef64031d59c72541f,neu,neu,False
4627a7597b821315584d702a2912e7618ca36160,neu,neu,False
55688c837f60cc5f4fcd608d6e3e11f3881e086a,pos,pos,True
184e299c4df411e0aaed96e421a843b4ea041b31,neu,pos,True
8dbfd169f3a662cfc3573096f71061f4f0e2323a,neu,neu,True
747085788e0c6561fc368d9035059b1692882321,neu,neu,True
2c6f721a8294dcbd426cd0a3755dbb6520dc48f8,neu,neu,False
bf3e6081bfa833f6eecbd71f7971a472eb7b7f83,neu,pos,True
d853f1ce1c998b02712ed53feaf247e040ca5003,neu,neu,False
e70c8bb01583b39a1d9971c5fec08feb903fa135,neu,neu,False
d7bfd53d2e8fffa8d186c25a959f323240e076ef,neu,pos,True
0301de51b2b15d7aa78422da5decbe21125d8b0b,neu,neu,True
50e964917077647edefd7914fd4cc89f10bbe804,neu,pos,True
7838cfe817ba97e045d51e9db2d7a91f9e731974,neu,pos,True
b8434cbe01d47ca799eb18e9ef98913f16ab4e2d,neu,pos,True
5139639ac8bc5ae3e33f4941a56090907482851b,neu,neu,True
cdb01c0b17cef3881a76895ec4dca87bac4d0598,neu,neu,True
12151d8fb916b12d6fad99a4df0823edfdad033c,neu,neu,True
9b66bf0c0eb266d2c9530ce941546ff274859ed2,neu,pos,True
b95410fc8e2e761a7426c1491b0d47c72cf74859,neu,neu,True
f36a81a68b036fd8c89f94163e35d599be524123,neu,neu,True
46f61ead74823ad04bfc2b2989e02997e7f7fa4c,pos,neu,True
ca4ccd8d203af6b9dab563de8b33d42a2028c797,neu,pos,True
47104e5a568d5bdc57f4073dcdb030f13440088d,neu,neu,True
a08f97c17fbb88777ec50c7742313648541e4ef7,neu,pos,True
d547e5d03c23bb102f0b9329b54814746b24a83f,neu,neu,False
bffdb5b8ca0401744347ff119228c0a8ee992edd,neu,neu,True
61686ddf2f6a52ea8601d208e13e773758ad7e2f,neu,neu,False
156d80d8d030510505829d4651fcce52f1f97c6f,neu,pos,True
0d74890eddaef986812ec16808d160e5baa6e69f,neu,neu,True
d7d4124f7c00646fc690844ed11780123d24e80c,neu,neu,True
fb83b26e89ea77aa3a3b6a0a109de292718bb8ad,neu,pos,True
4161a9ea06d89a80573d52a15148fc8f819fe01a,neu,neu,True
c6ff9c6b45572c6bb5c2f0b84378131bf34db670,neu,neu,False
09c3c3f56cbf1829cb6b9d0654ea829185efaf32,neu,neu,False
a1c256a4f766313eb536f1b044202e6beae02d50,neu,neu,True
8d99a6d4f79c63d78d4e8c448c5de400ba704ff3,neu,neu,True
897148ace074e1800bd7317624cdb3eb3e635f98,neu,neu,True
eeaf10d8604246865b3ae2fdcb61778318253b7b,neu,neu,True
9cab8bd4dd512d4ad5c3e38b5491e75cc062601e,neu,neu,False
e43dea53635062ba70c733a9679c9ce7b4a0d7cd,neu,neu,False
b8900b3b7b0666cf265b20c8680ce6e0c435a6f5,neu,neu,False
724fb17843ddfc321a23df28578d925aa29c0f51,neu,neu,False
f137be143a3eb6a1a259e6c6ee3d2dcea301c932,neu,pos,True
6eec71b4481b13c1f9ac7f0664cb178deb729826,neu,neu,True
6e9bb74c40d35aba5aff4ce120c0dc4ef8743843,neu,neu,False
f420a5e0cd5b0cc34720540f43405a9694692a95,neu,neu,True
75fb1124c945d40e9c9606705d979b249c60c028,neu,neu,False
aa45ae12e0daffe66fed74f926d4724b5edae61c,neu,neu,True
4e81236d14da84c86f3e96561d689845bcf559ef,neu,neu,True
e7c2fc7be1519fa3ebf42a250d99f5dc6a79b1e3,neu,neu,False
cc5720eadd8b231a522c1740a52d49a1b061b15d,neu,pos,True
b97cfb11ccd1805e711f5ca04a47f5f04b2e497d,neu,neu,True
a33fdb97152576a98d635d0d1bdbec8e3ea71013,neu,neu,True
03eb255d66bf1c11fccb4b4d1ed62fee70e3b6f4,neu,pos,True
d85e646d85acc4a13e14a4f8ba25b6e8af0fb90a,neu,pos,True
80141e0f4068c6acb218e36551f5c537abec96ae,neu,pos,True
efc34ba039836db785fbc944fd66016928bec52d,neu,neu,False
e781a0d4ae8b9f00043ea3dafb22924c5911efc6,neu,neu,True
0200adedd0490ed35a0f2eb8d6f429593bee60af,neu,neu,True
720994f01dda83bfc312b1049892053b01d05e7b,neu,neu,False
e71c99c9622e8e3d52af428f76446619bb81f869,neu,neu,False
736b68d89311a2649dababad786c6859be5f4375,neu,neu,True
93cd2f6abf903ab196897bdf7d5a81f674488e2b,neu,neu,False
890393e6b90ef6c25f404eca708c7a734fdc99a3,neu,neu,False
12d2e066afe4aac3fdfcef0f506c930a103bfcea,neu,neu,False
fa3b8daaceb674d5930cb50b26118c089c3e10d4,neu,neu,True
c08008c98debebde5966eca8108d0dfddcc2e24e,neu,neu,True
5ed61e63cfcd897e537d129dad7c3adaf5dbeb1b,neu,neu,True
cfb10e2d447fe9839b8d0e231183d025726a1650,neu,neu,True
8b72610657fc597987ab4eab0110041a9486ab1c,neu,pos,True
7bd23e6e45286f4ca59567ccc172b35f67912112,neu,pos,True
78018cec0925840f87c7dd0a77008c0d2d731cdd,neu,neu,False
df0830cb9a11bf99e0db08972999c660d6fddcb0,neu,neu,False
1fb0c869c5d897f57678be1535c73c6bccd8ac4b,neu,neu,True
9ddb1459ca9b11f5192c8401bf255843f350f806,neu,neu,False
8caaa752bdaed27f2de641248bb0efd7720ef194,neu,neu,False
85b7ca67c250455f647ebce830ccbee462fe89a5,neu,neu,False
f82e4931fc199df14988ed561eeb086efa3356c8,neu,neu,False
bf28b3a5f77123a6b155c309b7bdddf2c59b45ea,neu,neu,True
7abad2cda638ba6347550d868ce32f7bee3277e2,neu,neu,True
6c947706f1fe165e63178e93f90ba92ace56aa2c,neu,neg,False
80abbdf1af2d10a8874236973ef470c0d5a65b8f,neu,pos,True
80084ceebdd76ab8e3a64be2d7403d5329b4356b,neu,neu,False
c08501ef73a445ef4076585b5af55f3e4c87d05d,neu,neu,True
84c6e54bfade07d3f03d53fd0bc6571e18d68fda,neu,neu,False
36e9b7975502ee9ce00bf9ea05b8754a730e7c19,neu,neu,False
f298afb39f169f9958119b323ec569ec2d07c7fc,neu,neu,False
b1876dc146bb81cef122defd0c89a3e1a37bad8d,neu,neu,True
19298f3f5dcf243ddc24caf2520b8d56d932313f,neu,neu,False
322b330e01e3c2f65033d12bbb0dc6d0a4e6393c,pos,neu,True
e75b3df2a492fa4193bb95d9f507e2bd7e9ce6d5,neu,neu,True
c5167ecdc95bfde955303f830106ef43af1306bb,neu,neu,False
8c1564a9f4d69e65e44daa22ad8ccea00a3a549a,neu,neu,True
dd5a32d5d06fef9ec3dd7104eb41dbf0d05ba163,neu,neu,False
fef1c75d8cb31d89512b230b2fe2dc477918f64e,neu,pos,True
c198815da796113c6bb7b9539a6a90e419e130cc,neu,neu,False
061607091f5146365645398da4efe99ed6280511,neu,neu,False
f3b88479819cdd6fd61a855567fcebaf0f4180ef,neu,neu,True
4af89b7172d1b737bbe886a710063822e706ae05,neu,neu,False
b9150a211f919e90975154d4cf1f9ac3381020a4,neu,neu,False
b532401394cfbe224726db5417c768261c23994c,neu,neu,False
a9b0833cc18d9b6414b749989124c4f5906f3826,neu,neu,False
096a19cf5faeb0fdae563741bec1167213538bcd,neu,neu,False
711ce599f87317ad89c5e1bcf92ea14abc8144ed,pos,neu,True
fb430933156037615d36170592272d3e6ec5b0ca,pos,neu,True
913b4661019b412ab6ef99172a3d6e3175c9f855,neu,neu,True
5265f16ae0ae9b6acaf7c518063d80b2383a8086,neu,pos,True
57d1666335f24fbf9c60c6f1bb75c8b2dbc17052,neu,neu,True
99bc317383d7c70d1226595787981d394df5bdfb,neu,neu,False
899ce68daec58fbcd8a19f4a55c03bf10e82a3b0,neu,neu,False
a949789eb539973319d43d41a64714247d79c526,neu,neu,False
b8ab87fdfe0350e81804bde20ab5b9199d0bfc09,neu,neu,True
0e3e900e97a6f781dedc45ca8759dd84a1f2cfc1,neu,neu,True
c745930f9326fc57a276f5f3a423113bccc93022,neu,neu,False
63ef149c459b8e3d2a719e42df6ec9622807015e,neu,neu,True
ee306a557b863505a63bf2a0fb3a1c51c9700066,neu,neu,False
791dac801f2da31a33e361e257fe2a78841b6fb9,neu,pos,True
4b8d1c98aab88cfd2b83da961f5d3dafdac435a1,pos,neu,True
17e660d0764e02102c207aa35f667c5f50bbffce,neu,neu,False
d1432b6606c84424dfe92b274b23c236730eec91,neu,neu,False
1f50ac82d7c5d7664e429e1cc03c546b13dafdd7,neu,neu,True
7b933577b821cd3e097af322f1722e920fdfff8a,neu,pos,True
0b21ff41ac04de96821d0fb1448d4b6b99d32212,neu,neu,False
a6826a3608a65db20919cfc41b15d407f1407d74,neu,neu,True
dafaba9ab28f401316c8159a4943e3403391f882,neu,neu,True
434b42a13a9c6a80d59704886c7999491e2e42f9,neu,neu,False
4016b9939d140f8ef20b431d9f7159730d54ef1a,neu,neu,True
7bcb6f784d446196d686da6b4a0d6dce767f2f2a,neu,pos,True
13bd5887b1ae265488521a19117bb50a78994a49,neu,pos,True
bd0c49b1efdedf3e5d01807ea0c0791b400c9308,pos,neu,False
318bbc590285b7fd3e12de74cc84908747ca5508,pos,neu,True
efcde03be3051be1045515fb1520451283357fbb,neu,neu,True
4674285bfe729a55b9c008d5f93d1acf75c8718e,neu,neu,False
37df796603529ecdd2b29f390282d8089394ef3a,neu,neu,False
f0c51649dea1bd1bf34b072c6c59a8d8a19bc44d,neu,neu,True
b5a9acbbf8e61ebfd09456ba2b984a9af962888e,neu,neu,True
df4ae022aabf603500d95ae82101c0ef94d84d87,neu,neu,False
a9aee784e88e73296becab19025d997c91a777b4,neu,neu,True
094dc47cf48129a0cfd567132ba2f7623068c6c6,neu,neu,False
a3a6c2192385da634b0b18477a10781d522b228c,neu,neu,False
d37efd83b00581fcad4ed2c96112b97cf71f6cbb,neu,pos,True
d43979fa757f6a3afc80f6590fe2e35d1e5a6d78,pos,neu,True
ee69d90807a1d4c64430b1044c214c62e68c0d17,neu,neu,True
406d7b286c95fba55294b2ad01027ce7d93f2425,neu,neu,True
f712cc9ebe657dae9d43917b8c5f9384cf365f2d,neu,neu,True
a9e41bcb55cd3a06cb563bfab35e5be5804374a7,neu,neu,True
ddc2c78d508d31edde0a199e5d9800e9af802b81,neu,neu,True
eaf1d9b086cef78ea0e931b5812bd3dd25481b81,neu,neu,False
d8b2bc177b77dafb319c4bf17360a0b50c288125,neu,neu,True
ee0e8a3ca73ed277e7618ce22fb18b360361b41a,neu,neu,False
5eea12fd219337bb46d847d7b20404ef0ead16fe,neu,neu,False
73bb74d092be4fae22fae7ea98cb44462f5c8080,neu,neu,True
27fa51fe0981139d80fb8f8080627f49fe549f07,neu,neu,False
7d96316246e4f5d0743f3e2851a165ff80cb9377,neu,neu,False
e0241818a8dfe901e81aee1bb19939a28bd24a54,neu,neu,False
f765aa03ecccf4304e14cf90ccd015529245551b,neu,pos,True
